시도,시군구,읍면동,총인구수,노인인구수,구별_노인인구수,구별_치과수,구별_지표,최종_유망_지수
서울특별시,영등포구,신길제1동,18926,4004,71625.0,229.0,312.77292576419217,1252342.7947598253
서울특별시,영등포구,신길제3동,16024,3724,71625.0,229.0,312.77292576419217,1164766.3755458517
서울특별시,영등포구,신길제4동,11811,2779,71625.0,229.0,312.77292576419217,869195.96069869
서울특별시,영등포구,신길제5동,9553,2346,71625.0,229.0,312.77292576419217,733765.2838427948
서울특별시,영등포구,신길제6동,17754,3751,71625.0,229.0,312.77292576419217,1173211.2445414849
서울특별시,영등포구,신길제7동,19434,3074,71625.0,229.0,312.77292576419217,961463.9737991267
서울특별시,영등포구,대림제1동,13213,3628,71625.0,229.0,312.77292576419217,1134740.1746724893
서울특별시,영등포구,대림제2동,11433,3103,71625.0,229.0,312.77292576419217,970534.3886462883
서울특별시,영등포구,대림제3동,20756,5429,71625.0,229.0,312.77292576419217,1698044.2139737993
서울특별시,동작구,노량진제1동,32731,6683,75830.0,175.0,433.3142857142857,2895839.371428571
서울특별시,동작구,노량진제2동,7772,1831,75830.0,175.0,433.3142857142857,793398.4571428571
서울특별시,동작구,상도제1동,43657,8415,75830.0,175.0,433.3142857142857,3646339.714285714
서울특별시,동작구,상도제2동,26839,4968,75830.0,175.0,433.3142857142857,2152705.371428571
서울특별시,동작구,상도제3동,23389,5313,75830.0,175.0,433.3142857142857,2302198.8
서울특별시,동작구,상도제4동,28749,6222,75830.0,175.0,433.3142857142857,2696081.4857142856
서울특별시,동작구,흑석동,29816,5719,75830.0,175.0,433.3142857142857,2478124.4
서울특별시,동작구,사당제1동,22110,4337,75830.0,175.0,433.3142857142857,1879284.057142857
서울특별시,동작구,사당제2동,27640,6475,75830.0,175.0,433.3142857142857,2805710.0
서울특별시,동작구,사당제3동,23106,5299,75830.0,175.0,433.3142857142857,2296132.4
서울특별시,동작구,사당제4동,13544,3200,75830.0,175.0,433.3142857142857,1386605.714285714
서울특별시,동작구,사당제5동,13795,2730,75830.0,175.0,433.3142857142857,1182948.0
서울특별시,동작구,대방동,33723,6114,75830.0,175.0,433.3142857142857,2649283.5428571426
서울특별시,동작구,신대방제1동,22793,4621,75830.0,175.0,433.3142857142857,2002345.3142857142
서울특별시,동작구,신대방제2동,22084,3903,75830.0,175.0,433.3142857142857,1691225.657142857
서울특별시,관악구,보라매동,22950,5213,92486.0,198.0,467.1010101010101,2434997.5656565656
서울특별시,관악구,청림동,14230,3144,92486.0,198.0,467.1010101010101,1468565.5757575757
서울특별시,관악구,성현동,29651,6382,92486.0,198.0,467.1010101010101,2981038.6464646463
서울특별시,관악구,행운동,28405,4932,92486.0,198.0,467.1010101010101,2303742.1818181816
서울특별시,관악구,낙성대동,17526,2215,92486.0,198.0,467.1010101010101,1034628.7373737374
서울특별시,관악구,청룡동,35829,5333,92486.0,198.0,467.1010101010101,2491049.6868686867
서울특별시,관악구,은천동,31404,6741,92486.0,198.0,467.1010101010101,3148727.909090909
서울특별시,관악구,중앙동,15127,2658,92486.0,198.0,467.1010101010101,1241554.4848484849
서울특별시,관악구,인헌동,24938,4655,92486.0,198.0,467.1010101010101,2174355.202020202
서울특별시,관악구,남현동,17194,3366,92486.0,198.0,467.1010101010101,1572262.0
서울특별시,관악구,서원동,22799,3785,92486.0,198.0,467.1010101010101,1767977.3232323232
서울특별시,관악구,신원동,17214,3656,92486.0,198.0,467.1010101010101,1707721.292929293
서울특별시,관악구,서림동,23542,4216,92486.0,198.0,467.1010101010101,1969297.8585858585
서울특별시,관악구,신사동,22047,4021,92486.0,198.0,467.1010101010101,1878213.1616161617
서울특별시,관악구,신림동,23162,2171,92486.0,198.0,467.1010101010101,1014076.2929292929
서울특별시,관악구,난향동,14390,3282,92486.0,198.0,467.1010101010101,1533025.5151515151
서울특별시,관악구,조원동,19809,3512,92486.0,198.0,467.1010101010101,1640458.7474747475
서울특별시,관악구,대학동,24718,3593,92486.0,198.0,467.1010101010101,1678293.9292929294
서울특별시,관악구,삼성동,20059,6276,92486.0,198.0,467.1010101010101,2931525.9393939395
서울특별시,관악구,미성동,28458,7014,92486.0,198.0,467.1010101010101,3276246.484848485
서울특별시,관악구,난곡동,24205,6321,92486.0,198.0,467.1010101010101,2952545.484848485
서울특별시,서초구,서초1동,19923,3552,72511.0,312.0,232.40705128205127,825509.8461538461
서울특별시,서초구,서초2동,24737,3383,72511.0,312.0,232.40705128205127,786233.0544871795
서울특별시,서초구,서초3동,32000,5698,72511.0,312.0,232.40705128205127,1324255.3782051282
서울특별시,서초구,서초4동,29987,4815,72511.0,312.0,232.40705128205127,1119039.9519230768
서울특별시,서초구,잠원동,34959,5145,72511.0,312.0,232.40705128205127,1195734.2788461538
서울특별시,서초구,반포본동,210,40,72511.0,312.0,232.40705128205127,9296.28205128205
서울특별시,서초구,반포1동,33186,4494,72511.0,312.0,232.40705128205127,1044437.2884615384
서울특별시,서초구,반포2동,26467,3941,72511.0,312.0,232.40705128205127,915916.189102564
서울특별시,서초구,반포3동,23646,3613,72511.0,312.0,232.40705128205127,839686.6762820513
서울특별시,서초구,반포4동,18274,3348,72511.0,312.0,232.40705128205127,778098.8076923076
서울특별시,서초구,방배본동,19878,3561,72511.0,312.0,232.40705128205127,827601.5096153846
서울특별시,서초구,방배1동,16259,3405,72511.0,312.0,232.40705128205127,791346.0096153846
서울특별시,서초구,방배2동,17471,3981,72511.0,312.0,232.40705128205127,925212.4711538461
서울특별시,서초구,방배3동,15470,3314,72511.0,312.0,232.40705128205127,770196.9679487179
서울특별시,서초구,방배4동,25010,4241,72511.0,312.0,232.40705128205127,985638.3044871794
서울특별시,서초구,양재1동,40562,8511,72511.0,312.0,232.40705128205127,1978016.4134615383
서울특별시,서초구,양재2동,20725,3629,72511.0,312.0,232.40705128205127,843405.189102564
서울특별시,서초구,내곡동,16643,3840,72511.0,312.0,232.40705128205127,892443.0769230769
서울특별시,강남구,신사동,15041,3232,95827.0,525.0,182.52761904761903,589929.2647619047
서울특별시,강남구,논현1동,20650,3235,95827.0,525.0,182.52761904761903,590476.8476190475
서울특별시,강남구,논현2동,20066,3399,95827.0,525.0,182.52761904761903,620411.3771428571
서울특별시,강남구,압구정동,25503,5575,95827.0,525.0,182.52761904761903,1017591.4761904761
서울특별시,강남구,청담동,25694,4722,95827.0,525.0,182.52761904761903,861895.4171428571
서울특별시,강남구,삼성1동,12723,2671,95827.0,525.0,182.52761904761903,487531.27047619043
서울특별시,강남구,삼성2동,30321,4281,95827.0,525.0,182.52761904761903,781400.737142857
서울특별시,강남구,대치1동,23651,2968,95827.0,525.0,182.52761904761903,541741.9733333333
서울특별시,강남구,대치2동,38415,6130,95827.0,525.0,182.52761904761903,1118894.3047619045
서울특별시,강남구,대치4동,17996,2326,95827.0,525.0,182.52761904761903,424559.2419047619
서울특별시,강남구,역삼1동,34118,4157,95827.0,525.0,182.52761904761903,758767.3123809523
서울특별시,강남구,역삼2동,36076,4114,95827.0,525.0,182.52761904761903,750918.6247619047
서울특별시,강남구,도곡1동,20734,3467,95827.0,525.0,182.52761904761903,632823.2552380952
서울특별시,강남구,도곡2동,32041,5786,95827.0,525.0,182.52761904761903,1056104.8038095236
서울특별시,강남구,개포1동,26612,4506,95827.0,525.0,182.52761904761903,822469.4514285714
서울특별시,강남구,개포2동,41807,6059,95827.0,525.0,182.52761904761903,1105934.8438095236
서울특별시,강남구,개포3동,15545,3672,95827.0,525.0,182.52761904761903,670241.4171428571
서울특별시,강남구,개포4동,22960,4077,95827.0,525.0,182.52761904761903,744165.1028571428
서울특별시,강남구,세곡동,45838,8274,95827.0,525.0,182.52761904761903,1510233.5199999998
서울특별시,강남구,일원본동,22383,3939,95827.0,525.0,182.52761904761903,718976.2914285713
서울특별시,강남구,일원1동,14127,3795,95827.0,525.0,182.52761904761903,692692.3142857142
서울특별시,강남구,수서동,13486,5442,95827.0,525.0,182.52761904761903,993315.3028571428
서울특별시,송파구,풍납1동,10739,3056,119821.0,322.0,372.1149068322981,1137183.155279503
서울특별시,송파구,풍납2동,22857,4621,119821.0,322.0,372.1149068322981,1719542.9844720496
서울특별시,송파구,거여1동,11747,2951,119821.0,322.0,372.1149068322981,1098111.0900621118
서울특별시,송파구,거여2동,23032,5161,119821.0,322.0,372.1149068322981,1920485.0341614906
서울특별시,송파구,마천1동,15165,4270,119821.0,322.0,372.1149068322981,1588930.6521739129
서울특별시,송파구,마천2동,16988,5086,119821.0,322.0,372.1149068322981,1892576.4161490682
서울특별시,송파구,방이1동,14898,2783,119821.0,322.0,372.1149068322981,1035595.7857142857
서울특별시,송파구,방이2동,26204,4261,119821.0,322.0,372.1149068322981,1585581.6180124222
서울특별시,송파구,오륜동,17488,3552,119821.0,322.0,372.1149068322981,1321752.149068323
서울특별시,송파구,오금동,37031,8051,119821.0,322.0,372.1149068322981,2995897.114906832
서울특별시,송파구,송파1동,22892,4095,119821.0,322.0,372.1149068322981,1523810.5434782607
서울특별시,송파구,송파2동,19305,3552,119821.0,322.0,372.1149068322981,1321752.149068323
서울특별시,송파구,석촌동,30017,5384,119821.0,322.0,372.1149068322981,2003466.658385093
서울특별시,송파구,삼전동,28332,4786,119821.0,322.0,372.1149068322981,1780941.9440993788
서울특별시,송파구,가락본동,24522,4742,119821.0,322.0,372.1149068322981,1764568.8881987578
서울특별시,송파구,가락1동,26963,4491,119821.0,322.0,372.1149068322981,1671168.0465838509
서울특별시,송파구,가락2동,28473,4845,119821.0,322.0,372.1149068322981,1802896.7236024844
서울특별시,송파구,문정1동,19595,3800,119821.0,322.0,372.1149068322981,1414036.6459627328
서울특별시,송파구,문정2동,28664,4722,119821.0,322.0,372.1149068322981,1757126.5900621116
서울특별시,송파구,장지동,30635,5809,119821.0,322.0,372.1149068322981,2161615.4937888198
서울특별시,송파구,위례동,44902,4503,119821.0,322.0,372.1149068322981,1675633.4254658385
서울특별시,송파구,잠실본동,27274,4505,119821.0,322.0,372.1149068322981,1676377.655279503
서울특별시,송파구,잠실2동,34488,4307,119821.0,322.0,372.1149068322981,1602698.903726708
서울특별시,송파구,잠실3동,33501,6743,119821.0,322.0,372.1149068322981,2509170.816770186
서울특별시,송파구,잠실4동,24560,3934,119821.0,322.0,372.1149068322981,1463900.0434782607
서울특별시,송파구,잠실6동,16228,3368,119821.0,322.0,372.1149068322981,1253283.00621118
서울특별시,송파구,잠실7동,9321,2443,119821.0,322.0,372.1149068322981,909076.7173913043
서울특별시,강동구,강일동,34320,7060,98481.0,246.0,400.3292682926829,2826324.6341463416
서울특별시,강동구,상일제1동,38966,5985,98481.0,246.0,400.3292682926829,2395970.670731707
서울특별시,강동구,상일제2동,13295,2270,98481.0,246.0,400.3292682926829,908747.4390243902
서울특별시,강동구,명일제1동,24666,4973,98481.0,246.0,400.3292682926829,1990837.4512195121
서울특별시,강동구,명일제2동,16890,3218,98481.0,246.0,400.3292682926829,1288259.5853658535
서울특별시,강동구,고덕제1동,23667,3537,98481.0,246.0,400.3292682926829,1415964.6219512194
서울특별시,강동구,고덕제2동,26231,4005,98481.0,246.0,400.3292682926829,1603318.719512195
서울특별시,강동구,암사제1동,32598,7509,98481.0,246.0,400.3292682926829,3006072.475609756
서울특별시,강동구,암사제2동,14478,2906,98481.0,246.0,400.3292682926829,1163356.8536585364
서울특별시,강동구,암사제3동,16857,3242,98481.0,246.0,400.3292682926829,1297867.487804878
서울특별시,강동구,천호제1동,24950,6431,98481.0,246.0,400.3292682926829,2574517.524390244
서울특별시,강동구,천호제2동,34795,7341,98481.0,246.0,400.3292682926829,2938817.158536585
서울특별시,강동구,천호제3동,26847,5657,98481.0,246.0,400.3292682926829,2264662.670731707
서울특별시,강동구,성내제1동,18909,3764,98481.0,246.0,400.3292682926829,1506839.3658536584
서울특별시,강동구,성내제2동,24211,5298,98481.0,246.0,400.3292682926829,2120944.463414634
서울특별시,강동구,성내제3동,21545,4714,98481.0,246.0,400.3292682926829,1887152.1707317072
서울특별시,강동구,길동,48125,10445,98481.0,246.0,400.3292682926829,4181439.207317073
서울특별시,강동구,둔촌제1동,32792,4836,98481.0,246.0,400.3292682926829,1935992.3414634145
서울특별시,강동구,둔촌제2동,25165,5290,98481.0,246.0,400.3292682926829,2117741.8292682925
부산광역시,중구,중앙동,3094,521,12511.0,37.0,338.1351351351352,176168.40540540544
부산광역시,중구,동광동,2286,971,12511.0,37.0,338.1351351351352,328329.2162162163
부산광역시,중구,대청동,5443,1860,12511.0,37.0,338.1351351351352,628931.3513513515
부산광역시,중구,보수동,9780,3259,12511.0,37.0,338.1351351351352,1101982.4054054057
부산광역시,중구,부평동,3957,1583,12511.0,37.0,338.1351351351352,535267.918918919
부산광역시,중구,광복동,840,337,12511.0,37.0,338.1351351351352,113951.54054054056
부산광역시,중구,남포동,752,351,12511.0,37.0,338.1351351351352,118685.43243243246
부산광역시,중구,영주제1동,4201,1232,12511.0,37.0,338.1351351351352,416582.48648648657
부산광역시,중구,영주제2동,6096,2397,12511.0,37.0,338.1351351351352,810509.9189189192
부산광역시,서구,동대신제1동,5018,1531,31758.0,35.0,907.3714285714286,1389185.6571428573
부산광역시,서구,동대신제2동,6216,2423,31758.0,35.0,907.3714285714286,2198560.9714285717
부산광역시,서구,동대신제3동,6911,2085,31758.0,35.0,907.3714285714286,1891869.4285714286
부산광역시,서구,서대신제1동,14440,3472,31758.0,35.0,907.3714285714286,3150393.6
부산광역시,서구,서대신제3동,7227,1905,31758.0,35.0,907.3714285714286,1728542.5714285716
부산광역시,서구,서대신제4동,6878,1773,31758.0,35.0,907.3714285714286,1608769.5428571429
부산광역시,서구,부민동,7207,1758,31758.0,35.0,907.3714285714286,1595158.9714285715
부산광역시,서구,아미동,6075,2520,31758.0,35.0,907.3714285714286,2286576.0
부산광역시,서구,초장동,3514,1613,31758.0,35.0,907.3714285714286,1463590.1142857145
부산광역시,서구,충무동,9228,2941,31758.0,35.0,907.3714285714286,2668579.3714285716
부산광역시,서구,남부민제1동,4194,1828,31758.0,35.0,907.3714285714286,1658674.9714285715
부산광역시,서구,남부민제2동,7289,3184,31758.0,35.0,907.3714285714286,2889070.628571429
부산광역시,서구,암남동,17436,4725,31758.0,35.0,907.3714285714286,4287330.0
부산광역시,동구,초량제1동,4810,1454,26207.0,35.0,748.7714285714286,1088713.657142857
부산광역시,동구,초량제2동,4900,1958,26207.0,35.0,748.7714285714286,1466094.4571428571
