시도,시군구,읍면동,총인구수,노인인구수,구별_노인인구수,구별_치과수,구별_지표,최종_유망_지수,경제력_지수,노인인구_점수,공급부족_점수,경제력_점수,Total_Score
경상북도,안동시,평화동,5735,1963,45683.0,44.0,1038.25,2038084.75,0.0,1.188445989909441,3.3100741656365886,1.0,3.933844368453643
충청북도,제천시,화산동,14177,3351,37295.0,42.0,887.9761904761905,2975608.214285714,0.0,1.3216925686126015,2.9757195832597563,1.0,3.9329864594694075
서울특별시,강북구,송중동,27368,6948,74483.0,122.0,610.516393442623,4241867.901639344,0.0,1.6670008853238898,2.358380109019433,1.0,3.9314217296656464
부산광역시,사하구,하단제1동,20488,5061,76876.0,104.0,739.1923076923077,3741052.2692307695,0.0,1.485850817591279,2.6446800418370255,1.0,3.9296000024308824
경상북도,김천시,개령면,2180,1124,38910.0,34.0,1144.4117647058824,1286318.8235294118,0.0,1.107902849036277,3.5462808114593183,1.0,3.928934614498459
대구광역시,동구,동촌동,13944,4359,85086.0,107.0,795.196261682243,3466260.504672897,0.0,1.4184595364316115,2.769287108810924,1.0,3.928121708609981
경상북도,안동시,와룡면,3653,1940,45683.0,44.0,1038.25,2014205.0,0.0,1.1862380134611898,3.3100741656365886,1.0,3.9265358026539525
충청남도,당진시,당진3동,15478,2259,39028.0,39.0,1000.7179487179488,2260621.8461538465,0.0,1.2168616868086741,3.2265665113625563,1.0,3.9262851676170194
경기도,남양주시,퇴계원읍,26289,6731,138815.0,223.0,622.4887892376681,4189972.040358744,0.0,1.6461691075295197,2.3850183196882604,1.0,3.9261434787627785
경상북도,안동시,풍천면,7562,1936,45683.0,44.0,1038.25,2010052.0,0.0,1.1858540175571461,3.3100741656365886,1.0,3.925264747732267
부산광역시,연제구,연산제9동,31307,8334,51426.0,97.0,530.1649484536083,4418394.680412372,0.0,1.8000554660750285,2.1796006269672374,1.0,3.923402022432935
충청남도,당진시,우강면,5102,2244,39028.0,39.0,1000.7179487179488,2245611.076923077,0.0,1.21542170216851,3.2265665113625563,1.0,3.9216389614001894
경상북도,영주시,부석면,2704,1539,32580.0,30.0,1086.0,1671354.0,0.0,1.1477424240808098,3.4163164400494437,1.0,3.921051312329471
경기도,여주시,세종대왕면,5613,2369,32515.0,33.0,985.3030303030304,2334182.878787879,0.0,1.2274215741698755,3.192268794246545,1.0,3.9182595886074645
대구광역시,동구,효목1동,11617,4320,85086.0,107.0,795.196261682243,3435247.8504672893,0.0,1.4147155763671855,2.769287108810924,1.0,3.917753608267663
제주특별자치도,서귀포시,대정읍,21601,5118,43847.0,60.0,730.7833333333333,3740149.1,0.0,1.4913227592239016,2.6259703337453644,1.0,3.9161693237612463
강원특별자치도,평창군,방림면,785,387,14970.0,12.0,1247.5,482782.5,0.0,1.037151603716227,3.775648949320148,1.0,3.915920362856879
경상남도,통영시,도천동,7854,2722,32145.0,34.0,945.4411764705884,2573490.8823529417,0.0,1.2613092127017311,3.103577401294263,1.0,3.9145707685853517
경상북도,칠곡군,약목면,8448,2943,23051.0,25.0,922.04,2713563.72,0.0,1.2825249864001451,3.0515105067985164,1.0,3.913638471231667
경상북도,영주시,휴천1동,6805,1513,32580.0,30.0,1086.0,1643118.0,0.0,1.145246450704526,3.4163164400494437,1.0,3.9125242774501467
경상남도,양산시,서창동,25833,5287,69520.0,97.0,716.7010309278351,3789198.350515464,0.0,1.5075465861697475,2.5946376460693488,1.0,3.9115371256793563
충청북도,충주시,주덕읍,10203,2303,53459.0,54.0,989.9814814814816,2279927.351851852,0.0,1.2210856417531546,3.2026782035434698,1.0,3.910744369502718
전라남도,여수시,화정면개도출장소,742,391,67162.0,54.0,1243.7407407407406,486302.6296296296,0.0,1.0375355996202706,3.767284713638236,1.0,3.908692004304927
부산광역시,기장군,일광읍,31129,5412,36745.0,52.0,706.6346153846154,3824306.5384615385,0.0,1.519546458171113,2.5722401825615666,1.0,3.9086384589768453
경기도,연천군,군남면,2939,1356,14364.0,13.0,1104.923076923077,1498275.6923076925,0.0,1.1301746114708109,3.4584197014357705,1.0,3.90861814237317
대구광역시,동구,지저동,12541,4282,85086.0,107.0,795.196261682243,3405030.392523364,0.0,1.4110676152787702,2.769287108810924,1.0,3.907651356652071
충청남도,보령시,원산출장소,1003,470,30757.0,25.0,1230.28,578231.6,0.0,1.0451195187251336,3.7373349814585906,1.0,3.905961737136608
경기도,포천시,일동면,8787,3237,40021.0,45.0,889.3555555555556,2878843.9333333336,0.0,1.3107486853473562,2.978788627935723,1.0,3.904443277994404
부산광역시,사상구,주례제3동,11621,3337,51878.0,59.0,879.2881355932203,2934184.5084745763,0.0,1.3203485829484487,2.9563889296264483,1.0,3.903463933876762
경기도,성남시 수정구,고등동,11784,1825,,,0.0,0.0,4667.709039431193,1.1751981312199336,1.0,3.321369931908886,3.9032677370694007
부산광역시,해운대구,반송제2동,19965,8090,88156.0,164.0,537.5365853658536,4348670.975609756,0.0,1.7766317159283633,2.1960022912960895,1.0,3.901487318967989
경상북도,김천시,조마면,2018,1043,38910.0,34.0,1144.4117647058824,1193621.4705882354,0.0,1.1001269319793923,3.5462808114593183,1.0,3.9013590290481295
경기도,양주시,광적면,10365,3210,55230.0,62.0,890.8064516129032,2859488.709677419,0.0,1.3081567129950613,2.982016826827226,1.0,3.900945330278267
경상북도,문경시,점촌1동,5141,1887,24835.0,24.0,1034.7916666666667,1952651.875,0.0,1.1811500677326108,3.302379480840544,1.0,3.9006057474735925
경기도,김포시,통진읍,34788,8338,82302.0,157.0,524.2165605095541,4370917.681528662,0.0,1.8004394619790722,2.166365647610874,1.0,3.900410201034467
전북특별자치도,익산시,삼성동,30534,4856,68648.0,92.0,746.1739130434783,3623420.5217391294,0.0,1.4661710275090398,2.660213897995378,1.0,3.900328544217712
대전광역시,동구,산내동,20984,4705,53020.0,70.0,757.4285714285714,3563701.4285714286,0.0,1.4516751821313907,2.6852551651068337,1.0,3.89811828087572
경상북도,영주시,안정면,2714,1469,32580.0,30.0,1086.0,1595334.0,0.0,1.1410224957600452,3.4163164400494437,1.0,3.8980939107312893
경상북도,안동시,안기동,5714,1842,45683.0,44.0,1038.25,1912456.5,0.0,1.1768301138121193,3.3100741656365886,1.0,3.8953949570726625
강원특별자치도,강릉시,포남2동,11150,3438,57203.0,66.0,866.7121212121212,2979756.272727273,0.0,1.3300444795255517,2.928407686256883,1.0,3.894912476906161
경상북도,김천시,대덕면,2053,1024,38910.0,34.0,1144.4117647058824,1171877.6470588236,0.0,1.0983029514351847,3.5462808114593183,1.0,3.894890681843731
경상남도,통영시,미수동,9779,2654,32145.0,34.0,945.4411764705884,2509200.8823529417,0.0,1.2547812823329885,3.103577401294263,1.0,3.8943108314156993
경기도,용인시 기흥구,보정동,36050,6339,,,0.0,0.0,2857.2821962953553,1.6085375089332379,1.0,2.4209988072150477,3.894267390488033
충청남도,당진시,순성면,4516,2154,39028.0,39.0,1000.7179487179488,2155546.461538462,0.0,1.2067817943275272,3.2265665113625563,1.0,3.8937617240992153
경상북도,영주시,영주1동,3373,1455,32580.0,30.0,1086.0,1580130.0,0.0,1.1396785100958924,3.4163164400494437,1.0,3.8935024304116532
대구광역시,달성군,옥포읍,22558,5576,46241.0,67.0,690.1641791044776,3848355.462686567,0.0,1.535290290236904,2.535593970813424,1.0,3.8928728033730855
부산광역시,사상구,덕포제2동,11578,3299,51878.0,59.0,879.2881355932203,2900771.559322034,0.0,1.3167006218600334,2.9563889296264483,1.0,3.8926791420992632
경기도,성남시 중원구,성남동,31793,7215,,,0.0,0.0,2611.241970882731,1.6926326119188062,1.0,2.298636771259492,3.8907475619895653
경상남도,통영시,정량동,7566,2641,32145.0,34.0,945.4411764705884,2496910.147058824,0.0,1.2535332956448464,3.103577401294263,1.0,3.890437608133266
경기도,용인시 수지구,신봉동,41044,6860,,,0.0,0.0,2704.2561731361316,1.6585529754349286,1.0,2.3448950899609184,3.8891327285374357
경상남도,통영시,용남면,11321,2636,32145.0,34.0,945.4411764705884,2492182.941176471,0.0,1.2530533007647917,3.103577401294263,1.0,3.888947906870791
전라남도,화순군,사평면,2010,989,19484.0,17.0,1146.1176470588234,1133510.3529411764,0.0,1.0949429872748024,3.550076346978841,1.0,3.8871312004146303
부산광역시,수영구,망미제1동,25054,8221,45816.0,87.0,526.6206896551724,4329348.689655173,0.0,1.7892075817857944,2.1717147606666387,1.0,3.885648515260872
대구광역시,동구,불로.봉무동,19601,4193,85086.0,107.0,795.196261682243,3334257.925233645,0.0,1.402523706413798,2.769287108810924,1.0,3.883990819973448
경상남도,통영시,무전동,12714,2614,32145.0,34.0,945.4411764705884,2471383.235294118,0.0,1.2509413232925515,3.103577401294263,1.0,3.882393221315904
충청남도,논산시,가야곡면,3052,1640,35941.0,34.0,1057.0882352941176,1733624.7058823528,0.0,1.157438320657913,3.351988657020286,1.0,3.879720122045933
경상남도,함안군,여항면,883,501,19392.0,16.0,1212.0,607212.0,0.0,1.0480954869814723,3.696662546353523,1.0,3.874455331726565
경기도,성남시 중원구,금광1동,19571,2939,,,0.0,0.0,4064.433239156559,1.2821409904961014,1.0,3.0213455962925293,3.8737910354615375
전라남도,순천시,덕연동,38857,7326,57241.0,100.0,572.41,4193475.66,0.0,1.7032884982560188,2.27359456118665,1.0,3.8725874657666615
부산광역시,서구,충무동,9228,2941,31758.0,35.0,907.3714285714286,2668579.371428572,0.0,1.2823329884481232,3.018873388663253,1.0,3.8712009342310614
경기도,광주시,광남2동,33216,3962,75342.0,93.0,810.1290322580645,3209731.2258064514,0.0,1.3803479429552752,2.8025120618844452,1.0,3.868441759729541
경기도,안성시,죽산면,6516,2493,43838.0,46.0,953.0,2375829.0,0.0,1.23932544719523,3.120395550061805,1.0,3.867185610506352
경기도,용인시 기흥구,구갈동,39832,5457,,,0.0,0.0,3081.5016820961773,1.5238664120916043,1.0,2.5325088366725668,3.8592051545305073
경기도,연천군,신서면,2372,1207,14364.0,13.0,1104.923076923077,1333642.1538461538,0.0,1.1158707640451835,3.4584197014357705,1.0,3.859149434630049
강원특별자치도,강릉시,포남1동,10268,3304,57203.0,66.0,866.7121212121212,2863616.8484848486,0.0,1.3171806167400881,2.928407686256883,1.0,3.8572418422502555
전라남도,화순군,이양면,1662,898,19484.0,17.0,1146.1176470588234,1029213.6470588234,0.0,1.0862070804578083,3.550076346978841,1.0,3.856118064254208
충청남도,논산시,부적면,3221,1563,35941.0,34.0,1057.0882352941176,1652228.9117647058,0.0,1.1500463995050718,3.351988657020286,1.0,3.8549424861880213
충청남도,논산시,상월면,3235,1558,35941.0,34.0,1057.0882352941176,1646943.4705882352,0.0,1.1495664046250174,3.351988657020286,1.0,3.8533335487946507
경상북도,경주시,보덕동,1568,659,70742.0,60.0,1179.0333333333333,776982.9666666667,0.0,1.063263325191198,3.6233127317676144,1.0,3.852535543386837
울산광역시,중구,다운동,21488,5850,44806.0,68.0,658.9117647058823,3854633.823529412,0.0,1.561594009663897,2.466058314549553,1.0,3.850981891482428
경상북도,문경시,마성면,3218,1719,24835.0,24.0,1034.7916666666667,1778806.8750000002,0.0,1.1650222397627759,3.302379480840544,1.0,3.8473455393154836
경기도,가평군,조종면,9006,2771,21067.0,23.0,915.9565217391304,2538115.5217391304,0.0,1.2660131625262663,3.0379749556618476,1.0,3.846116281293049
충청남도,논산시,은진면,3632,1535,35941.0,34.0,1057.0882352941176,1622630.4411764704,0.0,1.1473584281767661,3.351988657020286,1.0,3.845932436785145
강원특별자치도,춘천시,강남동,25214,4996,64682.0,90.0,718.6888888888889,3590569.688888889,0.0,1.479610884150569,2.599060568603214,1.0,3.8455983058718823
충청북도,충주시,교현2동,5953,2089,53459.0,54.0,989.9814814814816,2068071.314814815,0.0,1.2005418608868172,3.2026782035434698,1.0,3.844949250303726
전라남도,화순군,춘양면,1632,864,19484.0,17.0,1146.1176470588234,990245.6470588234,0.0,1.082943115273437,3.550076346978841,1.0,3.844530738655809
경기도,여주시,흥천면,4869,2128,32515.0,33.0,985.3030303030304,2096724.8484848489,0.0,1.2042858209512433,3.192268794246545,1.0,3.8444040455762356
경상남도,김해시,삼안동,35046,6786,87605.0,147.0,595.952380952381,4044132.857142857,0.0,1.6514490512101205,2.3259756312908353,1.0,3.841230249433111
충청북도,충주시,대소원면,9531,2066,53459.0,54.0,989.9814814814816,2045301.740740741,0.0,1.198333884438566,3.2026782035434698,1.0,3.8378778122589745
경상남도,거제시,고현동,35951,5181,39328.0,56.0,702.2857142857143,3638542.285714286,0.0,1.4973706947125898,2.56256401200777,1.0,3.8371082549055555
경상남도,거창군,남상면,2178,1150,19853.0,18.0,1102.9444444444443,1268386.111111111,0.0,1.110398822412561,3.4540173053152037,1.0,3.8353367484146093
서울특별시,강북구,송천동,22153,6522,74483.0,122.0,610.516393442623,3981787.9180327873,0.0,1.6261053215432368,2.358380109019433,1.0,3.834974445498219
경기도,남양주시,화도읍남부출장소,35283,6330,138815.0,223.0,622.4887892376681,3940354.03587444,0.0,1.6076735181491397,2.3850183196882604,1.0,3.8343307928633754
경기도,안양시 동안구,호계2동,27136,4343,,,0.0,0.0,3426.760682051737,1.4169235528154367,1.0,2.7042148822823497,3.831665758579885
경상북도,안동시,중구동,4762,1640,45683.0,44.0,1038.25,1702730.0,0.0,1.157438320657913,3.3100741656365886,1.0,3.831206683527556
강원특별자치도,강릉시,홍제동,13922,3208,57203.0,66.0,866.7121212121212,2780412.484848485,0.0,1.3079647150430396,2.928407686256883,1.0,3.8302539248848304
전라남도,화순군,백아면,1467,818,19484.0,17.0,1146.1176470588234,937524.2352941176,0.0,1.0785271623769346,3.550076346978841,1.0,3.828853768728563
울산광역시,중구,태화동,30943,5750,44806.0,68.0,658.9117647058823,3788742.647058823,0.0,1.5519941120628047,2.466058314549553,1.0,3.82730798418443
경기도,연천군,백학면,2446,1111,14364.0,13.0,1104.923076923077,1227569.5384615385,0.0,1.106654862348135,3.4584197014357705,1.0,3.8272769786344805
경상북도,안동시,서후면,3598,1617,45683.0,44.0,1038.25,1678850.25,0.0,1.1552303442096616,3.3100741656365886,1.0,3.823898117727865
경기도,안성시,금광면,6747,2348,43838.0,46.0,953.0,2237644.0,0.0,1.2254055956736463,3.120395550061805,1.0,3.823750167760881
전북특별자치도,부안군,위도면,1072,545,18937.0,16.0,1183.5625,645041.5625,0.0,1.0523194419259527,3.6333899876390605,1.0,3.8234869240916805
경상북도,김천시,감천면,1687,809,38910.0,34.0,1144.4117647058824,925829.1176470588,0.0,1.0776631715928364,3.5462808114593183,1.0,3.8216962266360666
경기도,화성시,향남읍,85093,9971,116210.0,272.0,427.24264705882354,4260036.43382353,0.0,1.9572057898049087,1.9506016869046754,1.0,3.8177289152130522
경기도,동두천시,보산동,2519,859,23718.0,27.0,878.4444444444445,754583.7777777778,389.0013379774679,1.0824631203933825,2.9545117428924597,1.1934602182408658,3.8168647975043957
대전광역시,중구,태평2동,23335,5917,55397.0,86.0,644.1511627906976,3811442.430232558,0.0,1.5680259410566286,2.4332164314255325,1.0,3.815346484680472
경기도,용인시 수지구,상현2동,32710,5589,,,0.0,0.0,2981.861673795567,1.5365382769250462,1.0,2.48295533680138,3.8151559148906404
경상북도,김천시,지례면,1364,784,38910.0,34.0,1144.4117647058824,897218.8235294118,0.0,1.0752631971925632,3.5462808114593183,1.0,3.8131852434723843
경상남도,김해시,장유3동,72341,6659,87605.0,147.0,595.952380952381,3968446.904761905,0.0,1.6392571812567334,2.3259756312908353,1.0,3.8128722570216658
전라남도,화순군,동복면,1445,771,19484.0,17.0,1146.1176470588234,883656.7058823529,0.0,1.0740152105044212,3.550076346978841,1.0,3.8128359951072466
경상북도,영주시,봉현면,2464,1202,32580.0,30.0,1086.0,1305372.0,0.0,1.1153907691651288,3.4163164400494437,1.0,3.8105278217782237
전북특별자치도,익산시,영등1동,19676,4496,68648.0,92.0,746.1739130434783,3354797.913043478,0.0,1.4316113961451078,2.660213897995378,1.0,3.808392532553783
부산광역시,북구,화명제3동,27754,5060,67395.0,96.0,702.03125,3552278.125,0.0,1.485754818615268,2.5619978368356,1.0,3.8065006313603855
경상남도,양산시,소주동,19481,4862,69520.0,97.0,716.7010309278351,3484600.412371134,0.0,1.4667470213651055,2.5946376460693488,1.0,3.805677038893986
부산광역시,북구,만덕제3동,16812,5056,67395.0,96.0,702.03125,3549470.0,0.0,1.4853708227112243,2.5619978368356,1.0,3.805516834684872
강원특별자치도,춘천시,신사우동,25176,4830,64682.0,90.0,718.6888888888889,3471267.333333333,0.0,1.463675054132756,2.599060568603214,1.0,3.8041801184446205
충청북도,제천시,봉양읍,6398,2900,37295.0,42.0,887.9761904761905,2575130.9523809524,0.0,1.2783970304316754,2.9757195832597563,1.0,3.804151078636655
전북특별자치도,정읍시,신태인읍,4848,2169,33796.0,35.0,965.6,2094386.4,0.0,1.208221778967691,3.1484301606922127,1.0,3.8040018897070786
경상북도,칠곡군,석적읍,29289,2554,23051.0,25.0,922.04,2354890.16,0.0,1.2451813847318962,3.0515105067985164,1.0,3.799684078379307
경기도,안양시 동안구,호계3동,23926,4217,,,0.0,0.0,3426.760682051737,1.4048276818380603,1.0,2.7042148822823497,3.7989559242686965
제주특별자치도,서귀포시,성산읍,14596,4651,43847.0,60.0,730.7833333333333,3398873.283333333,0.0,1.4464912374268009,2.6259703337453644,1.0,3.7984430775054014
대구광역시,동구,효목2동,14149,3869,85086.0,107.0,795.196261682243,3076614.336448598,0.0,1.3714200381862593,2.769287108810924,1.0,3.7978558325141933
경상북도,안동시,강남동,10055,1534,45683.0,44.0,1038.25,1592675.5,0.0,1.1472624292007552,3.3100741656365886,1.0,3.7975237281028953
강원특별자치도,양구군,동면,1791,706,5743.0,5.0,1148.6,810911.6,0.0,1.0677752770637112,3.555599505562423,1.0,3.796581247179511
경기도,안양시 만안구,석수2동,28724,6574,,,0.0,0.0,2668.8545021868067,1.6310972682958047,1.0,2.327288942322567,3.7960346363573714
